instance,variables,dwave_objective,classical_objective,relative_difference_percent,comparison,best_method,best_seed,per_run_budget_seconds,completed_runs,campaigns
s28-qac/15/qac_L15_109.npz,1322,-75224.0,-76752.0,-2.0312666170371156,classical_better,successive_r10,1050,3.0,128,1
s28-qac/15/qac_L15_11.npz,1322,-74280.0,-74804.0,-0.7054388799138396,classical_better,successive_r10,1031,3.0,128,1
s28-qac/15/qac_L15_111.npz,1322,-73680.0,-74952.0,-1.726384364820847,classical_better,successive_r10,1008,3.0,128,1
s28-qac/15/qac_L15_112.npz,1322,-67896.0,-69000.0,-1.6260162601626016,classical_better,successive_r10,1058,3.0,128,1
s28-qac/15/qac_L15_113.npz,1322,-76780.0,-78076.0,-1.687939567595728,classical_better,successive_r10,1001,3.0,128,1
s28-qac/15/qac_L15_115.npz,1322,-71388.0,-72120.0,-1.025382417212977,classical_better,successive_r10,1046,3.0,128,1
s28-qac/15/qac_L15_116.npz,1322,-73272.0,-73800.0,-0.7206026858827382,classical_better,successive_r10,1019,3.0,128,1
s28-qac/15/qac_L15_117.npz,1322,-75312.0,-76116.0,-1.0675589547482474,classical_better,successive_r10,1062,3.0,128,1
s28-qac/15/qac_L15_118.npz,1322,-74376.0,-75504.0,-1.5166182639561148,classical_better,successive_r10,1051,3.0,128,1
s28-qac/15/qac_L15_119.npz,1322,-73116.0,-74356.0,-1.6959352262158762,classical_better,successive_r10,1030,3.0,128,1
s28-qac/15/qac_L15_12.npz,1322,-74948.0,-75596.0,-0.864599455622565,classical_better,successive_r15,1096,3.0,128,1
s28-qac/15/qac_L15_120.npz,1322,-75596.0,-76204.0,-0.8042753584845759,classical_better,successive_r10,1062,3.0,128,1
s28-qac/15/qac_L15_121.npz,1322,-76292.0,-76840.0,-0.7182928747444031,classical_better,successive_r10,1002,3.0,128,1
s28-qac/15/qac_L15_122.npz,1322,-73564.0,-75688.0,-2.8872818226306345,classical_better,successive_r10,1061,3.0,128,1
s28-qac/15/qac_L15_123.npz,1322,-74684.0,-75592.0,-1.2157891917947619,classical_better,successive_r10,1060,3.0,128,1
s28-qac/15/qac_L15_124.npz,1322,-69572.0,-70524.0,-1.3683665842580348,classical_better,successive_r10,1056,3.0,128,1
s28-qac/15/qac_L15_125.npz,1322,-75148.0,-75400.0,-0.335338265822111,classical_better,successive_r10,1015,3.0,128,1
s28-qac/15/qac_L15_13.npz,1322,-75216.0,-76376.0,-1.5422250584981918,classical_better,successive_r10,1013,3.0,128,1
s28-qac/15/qac_L15_14.npz,1322,-74708.0,-76068.0,-1.8204208384644214,classical_better,successive_r10,1030,3.0,128,1
s28-qac/15/qac_L15_15.npz,1322,-74304.0,-75564.0,-1.695736434108527,classical_better,successive_r15,1109,3.0,128,1
s28-qac/15/qac_L15_16.npz,1322,-73404.0,-74772.0,-1.8636586562040216,classical_better,successive_r10,1055,3.0,128,1
s28-qac/15/qac_L15_17.npz,1322,-75148.0,-75828.0,-0.9048810347580774,classical_better,successive_r10,1007,3.0,128,1
s28-qac/15/qac_L15_18.npz,1322,-74956.0,-76380.0,-1.8997812049735845,classical_better,successive_r10,1049,3.0,128,1
s28-qac/15/qac_L15_19.npz,1322,-75492.0,-75896.0,-0.5351560430244264,classical_better,successive_r10,1062,3.0,128,1
s28-qac/15/qac_L15_2.npz,1322,-73536.0,-74304.0,-1.0443864229765014,classical_better,successive_r10,1054,3.0,128,1
s28-qac/15/qac_L15_20.npz,1322,-75592.0,-77724.0,-2.820404275584718,classical_better,successive_r10,1059,3.0,128,1
s28-qac/15/qac_L15_21.npz,1322,-69332.0,-70248.0,-1.3211792534471816,classical_better,successive_r10,1034,3.0,128,1
s28-qac/15/qac_L15_22.npz,1322,-76648.0,-77340.0,-0.9028285147688133,classical_better,successive_r10,1020,3.0,128,1
s28-qac/15/qac_L15_23.npz,1322,-75080.0,-75928.0,-1.1294619072988812,classical_better,successive_r10,1018,3.0,128,1
s28-qac/15/qac_L15_24.npz,1322,-80604.0,-81200.0,-0.739417398640266,classical_better,successive_r10,1034,3.0,128,1
s28-qac/15/qac_L15_26.npz,1322,-76508.0,-77216.0,-0.9253934229100225,classical_better,successive_r10,1043,3.0,128,1
s28-qac/15/qac_L15_27.npz,1322,-71872.0,-73112.0,-1.7252894033837933,classical_better,successive_r10,1062,3.0,128,1
s28-qac/15/qac_L15_29.npz,1322,-75328.0,-76536.0,-1.6036533559898045,classical_better,successive_r10,1055,3.0,128,1
s28-qac/15/qac_L15_3.npz,1322,-74644.0,-75720.0,-1.4415090295268207,classical_better,successive_r10,1027,3.0,128,1
s28-qac/15/qac_L15_30.npz,1322,-77980.0,-78368.0,-0.4975634778148243,classical_better,successive_r10,1049,3.0,128,1
s28-qac/15/qac_L15_31.npz,1322,-78172.0,-79292.0,-1.4327380647802281,classical_better,successive_r10,1004,3.0,128,1
s28-qac/15/qac_L15_32.npz,1322,-74004.0,-75216.0,-1.6377493108480623,classical_better,successive_r10,1053,3.0,128,1
s28-qac/15/qac_L15_33.npz,1322,-75300.0,-75668.0,-0.48871181938911024,classical_better,successive_r10,1053,3.0,128,1
s28-qac/15/qac_L15_34.npz,1322,-71596.0,-72388.0,-1.106207050673222,classical_better,successive_r10,1007,3.0,128,1
s28-qac/15/qac_L15_35.npz,1322,-73136.0,-73624.0,-0.6672500546926274,classical_better,successive_r10,1059,3.0,128,1
s28-qac/15/qac_L15_36.npz,1322,-76964.0,-77836.0,-1.1329972454654125,classical_better,successive_r10,1044,3.0,128,1
s28-qac/15/qac_L15_37.npz,1322,-69680.0,-70916.0,-1.7738231917336396,classical_better,successive_r10,1023,3.0,128,1
s28-qac/15/qac_L15_38.npz,1322,-72916.0,-73820.0,-1.2397827637281256,classical_better,successive_r10,1020,3.0,128,1
s28-qac/15/qac_L15_39.npz,1322,-78624.0,-79548.0,-1.1752136752136753,classical_better,successive_r10,1026,3.0,128,1
s28-qac/15/qac_L15_4.npz,1322,-77364.0,-77768.0,-0.5222067111317925,classical_better,successive_r10,1029,3.0,128,1
s28-qac/15/qac_L15_40.npz,1322,-75612.0,-76148.0,-0.7088821880124848,classical_better,successive_r15,1111,3.0,128,1
s28-qac/15/qac_L15_41.npz,1322,-72068.0,-73420.0,-1.8760059943386802,classical_better,successive_r10,1038,3.0,128,1
s28-qac/15/qac_L15_42.npz,1322,-77752.0,-78692.0,-1.2089721164728882,classical_better,successive_r10,1019,3.0,128,1
s28-qac/15/qac_L15_43.npz,1322,-74888.0,-75456.0,-0.7584659758572802,classical_better,successive_r10,1041,3.0,128,1
s28-qac/15/qac_L15_44.npz,1322,-75760.0,-76976.0,-1.6050686378035903,classical_better,successive_r10,1038,3.0,128,1
s28-qac/15/qac_L15_45.npz,1322,-69900.0,-70848.0,-1.3562231759656653,classical_better,successive_r10,1031,3.0,128,1
s28-qac/15/qac_L15_46.npz,1322,-72176.0,-73608.0,-1.984039015739304,classical_better,successive_r10,1029,3.0,128,1
s28-qac/15/qac_L15_48.npz,1322,-73844.0,-74760.0,-1.2404528465413573,classical_better,successive_r10,1051,3.0,128,1
s28-qac/15/qac_L15_49.npz,1322,-76032.0,-77332.0,-1.7098063973063973,classical_better,successive_r10,1040,3.0,128,1
s28-qac/15/qac_L15_5.npz,1322,-72828.0,-73376.0,-0.7524578458834514,classical_better,successive_r10,1001,3.0,128,1
s28-qac/15/qac_L15_51.npz,1322,-72016.0,-72708.0,-0.9608975783159298,classical_better,successive_r10,1006,3.0,128,1
s28-qac/15/qac_L15_52.npz,1322,-71956.0,-72488.0,-0.7393407082105732,classical_better,successive_r10,1036,3.0,128,1
s28-qac/15/qac_L15_53.npz,1322,-78012.0,-78360.0,-0.4460852176588217,classical_better,successive_r10,1005,3.0,128,1
s28-qac/15/qac_L15_54.npz,1322,-77068.0,-77224.0,-0.2024186432760679,classical_better,successive_r10,101046,3.0,256,2
s28-qac/15/qac_L15_55.npz,1322,-72632.0,-74324.0,-2.329551712743694,classical_better,successive_r10,1061,3.0,128,1
s28-qac/15/qac_L15_57.npz,1322,-72536.0,-73704.0,-1.6102349178339033,classical_better,successive_r10,1059,3.0,128,1
s28-qac/15/qac_L15_58.npz,1322,-75864.0,-76200.0,-0.44289781714647264,classical_better,successive_r10,1029,3.0,128,1
s28-qac/15/qac_L15_59.npz,1322,-72096.0,-73100.0,-1.3925876608965824,classical_better,successive_r10,1003,3.0,128,1
s28-qac/15/qac_L15_6.npz,1322,-77672.0,-78308.0,-0.8188278916469255,classical_better,successive_r10,1021,3.0,128,1
s28-qac/15/qac_L15_60.npz,1322,-76212.0,-77564.0,-1.7739988453261955,classical_better,successive_r10,1013,3.0,128,1
s28-qac/15/qac_L15_61.npz,1322,-74304.0,-75580.0,-1.717269595176572,classical_better,successive_r10,1019,3.0,128,1
s28-qac/15/qac_L15_62.npz,1322,-74084.0,-74696.0,-0.8260893040332595,classical_better,successive_r10,1021,3.0,128,1
s28-qac/15/qac_L15_63.npz,1322,-75324.0,-76248.0,-1.2267006531782698,classical_better,successive_r10,1051,3.0,128,1
s28-qac/15/qac_L15_64.npz,1322,-76768.0,-78392.0,-2.1154647769904127,classical_better,successive_r10,1010,3.0,128,1
s28-qac/15/qac_L15_65.npz,1322,-71020.0,-72072.0,-1.4812728808786257,classical_better,successive_r10,1043,3.0,128,1
s28-qac/15/qac_L15_66.npz,1322,-73944.0,-75032.0,-1.4713837498647626,classical_better,successive_r10,1008,3.0,128,1
s28-qac/15/qac_L15_67.npz,1322,-70892.0,-71548.0,-0.9253512385036393,classical_better,successive_r10,1002,3.0,128,1
s28-qac/15/qac_L15_68.npz,1322,-74952.0,-75584.0,-0.8432063187106414,classical_better,successive_r10,1040,3.0,128,1
s28-qac/15/qac_L15_69.npz,1322,-73468.0,-74496.0,-1.3992486524745467,classical_better,successive_r10,1004,3.0,128,1
s28-qac/15/qac_L15_7.npz,1322,-74280.0,-74828.0,-0.7377490576198169,classical_better,successive_r10,1019,3.0,128,1
s28-qac/15/qac_L15_70.npz,1322,-70468.0,-70724.0,-0.36328546290514846,classical_better,successive_r10,1016,3.0,128,1
s28-qac/15/qac_L15_71.npz,1322,-75536.0,-76744.0,-1.5992374496928616,classical_better,successive_r10,1031,3.0,128,1
s28-qac/15/qac_L15_72.npz,1322,-78092.0,-78292.0,-0.25610818009527225,classical_better,successive_r10,1057,3.0,128,1
s28-qac/15/qac_L15_73.npz,1322,-76944.0,-77452.0,-0.6602204200457475,classical_better,successive_r10,1018,3.0,128,1
s28-qac/15/qac_L15_74.npz,1322,-73116.0,-74464.0,-1.8436457136604847,classical_better,successive_r10,1034,3.0,128,1
s28-qac/15/qac_L15_75.npz,1322,-75228.0,-75268.0,-0.05317169139150316,classical_better,successive_r15,1070,3.0,128,1
s28-qac/15/qac_L15_76.npz,1322,-74876.0,-75452.0,-0.7692718628131845,classical_better,successive_r15,1090,3.0,128,1
s28-qac/15/qac_L15_77.npz,1322,-71696.0,-72244.0,-0.7643383173398794,classical_better,successive_r10,1059,3.0,128,1
s28-qac/15/qac_L15_78.npz,1322,-77508.0,-77628.0,-0.15482272797646696,classical_better,successive_r10,101034,3.0,256,2
s28-qac/15/qac_L15_79.npz,1322,-71380.0,-72544.0,-1.630708882039787,classical_better,successive_r10,1059,3.0,128,1
s28-qac/15/qac_L15_8.npz,1322,-74812.0,-76048.0,-1.6521413676950223,classical_better,successive_r10,1016,3.0,128,1
s28-qac/15/qac_L15_80.npz,1322,-74524.0,-75472.0,-1.2720734260104127,classical_better,successive_r10,1053,3.0,128,1
s28-qac/15/qac_L15_81.npz,1322,-75728.0,-76088.0,-0.4753855905345447,classical_better,successive_r10,1055,3.0,128,1
s28-qac/15/qac_L15_82.npz,1322,-71216.0,-72400.0,-1.6625477420804313,classical_better,successive_r10,1053,3.0,128,1
s28-qac/15/qac_L15_83.npz,1322,-71248.0,-71976.0,-1.0217830675948798,classical_better,successive_r10,1060,3.0,128,1
s28-qac/15/qac_L15_84.npz,1322,-72616.0,-73048.0,-0.5949102126253167,classical_better,successive_r10,1044,3.0,128,1
s28-qac/15/qac_L15_85.npz,1322,-71812.0,-72844.0,-1.4370857238344565,classical_better,successive_r10,1014,3.0,128,1
s28-qac/15/qac_L15_86.npz,1322,-71820.0,-72748.0,-1.292119186856029,classical_better,successive_r10,1040,3.0,128,1
s28-qac/15/qac_L15_87.npz,1322,-72508.0,-73616.0,-1.528107243338666,classical_better,successive_r10,1013,3.0,128,1
s28-qac/15/qac_L15_88.npz,1322,-73168.0,-74312.0,-1.5635250382680954,classical_better,successive_r10,1014,3.0,128,1
s28-qac/15/qac_L15_89.npz,1322,-75680.0,-77128.0,-1.9133192389006342,classical_better,successive_r10,1007,3.0,128,1
s28-qac/15/qac_L15_9.npz,1322,-75104.0,-76164.0,-1.4113762249680444,classical_better,successive_r10,1053,3.0,128,1
s28-qac/15/qac_L15_90.npz,1322,-74452.0,-75852.0,-1.8804061677322301,classical_better,successive_r10,1012,3.0,128,1
s28-qac/15/qac_L15_91.npz,1322,-72204.0,-72940.0,-1.0193341089136336,classical_better,successive_r10,1022,3.0,128,1
s28-qac/15/qac_L15_92.npz,1322,-74220.0,-74932.0,-0.9593101589867961,classical_better,successive_r10,1023,3.0,128,1
s28-qac/15/qac_L15_94.npz,1322,-73628.0,-74540.0,-1.2386592057369479,classical_better,successive_r10,1012,3.0,128,1
s28-qac/15/qac_L15_95.npz,1322,-72116.0,-72804.0,-0.9540185257085806,classical_better,successive_r10,1039,3.0,128,1
s28-qac/15/qac_L15_96.npz,1322,-74916.0,-75080.0,-0.21891184793635537,classical_better,successive_r10,1034,3.0,128,1
s28-qac/15/qac_L15_97.npz,1322,-72352.0,-73056.0,-0.9730207872622734,classical_better,successive_r10,1053,3.0,128,1
s28-qac/15/qac_L15_98.npz,1322,-74316.0,-75464.0,-1.5447548307228591,classical_better,successive_r10,1027,3.0,128,1
s28-qac/5/qac_L5_0.npz,142,-7312.0,-7312.0,0.0,equal,successive_r10,1018,3.0,128,1
s28-qac/5/qac_L5_1.npz,142,-6872.0,-6872.0,0.0,equal,successive_r10,1028,3.0,128,1
s28-qac/5/qac_L5_10.npz,142,-7768.0,-7768.0,0.0,equal,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_100.npz,142,-8268.0,-8268.0,0.0,equal,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_101.npz,142,-6200.0,-6200.0,0.0,equal,collapse_r15,1120,3.0,128,1
s28-qac/5/qac_L5_102.npz,142,-8724.0,-8724.0,0.0,equal,successive_r10,1004,3.0,128,1
s28-qac/5/qac_L5_103.npz,142,-7764.0,-7764.0,0.0,equal,successive_r10,1023,3.0,128,1
s28-qac/5/qac_L5_104.npz,142,-7720.0,-7720.0,0.0,equal,successive_r10,1063,3.0,128,1
s28-qac/5/qac_L5_105.npz,142,-7612.0,-7612.0,0.0,equal,collapse_r15,1125,3.0,128,1
s28-qac/5/qac_L5_106.npz,142,-8048.0,-8048.0,0.0,equal,successive_r15,1111,3.0,128,1
s28-qac/5/qac_L5_107.npz,142,-7596.0,-7596.0,0.0,equal,successive_r10,1044,3.0,128,1
s28-qac/5/qac_L5_108.npz,142,-7432.0,-7432.0,0.0,equal,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_109.npz,142,-8052.0,-8052.0,0.0,equal,successive_r10,1021,3.0,128,1
s28-qac/5/qac_L5_11.npz,142,-7908.0,-7908.0,0.0,equal,successive_r10,1025,3.0,128,1
s28-qac/5/qac_L5_110.npz,142,-7396.0,-7396.0,0.0,equal,successive_r10,1006,3.0,128,1
s28-qac/5/qac_L5_111.npz,142,-8548.0,-8548.0,0.0,equal,collapse_r15,1113,3.0,128,1
s28-qac/5/qac_L5_112.npz,142,-7336.0,-7336.0,0.0,equal,collapse_r15,1127,3.0,128,1
s28-qac/5/qac_L5_113.npz,142,-6568.0,-6568.0,0.0,equal,collapse_r15,1120,3.0,128,1
s28-qac/5/qac_L5_114.npz,142,-7740.0,-7740.0,0.0,equal,collapse_r15,1119,3.0,128,1
s28-qac/5/qac_L5_115.npz,142,-7804.0,-7804.0,0.0,equal,collapse_r15,1125,3.0,128,1
s28-qac/5/qac_L5_116.npz,142,-6904.0,-6904.0,0.0,equal,successive_r10,1050,3.0,128,1
s28-qac/5/qac_L5_117.npz,142,-7344.0,-7348.0,-0.054466230936819175,classical_better,collapse_r15,1117,3.0,128,1
s28-qac/5/qac_L5_118.npz,142,-8184.0,-8184.0,0.0,equal,successive_r10,1000,3.0,128,1
s28-qac/5/qac_L5_119.npz,142,-7464.0,-7464.0,0.0,equal,successive_r10,1010,3.0,128,1
s28-qac/5/qac_L5_12.npz,142,-8612.0,-8612.0,0.0,equal,successive_r15,1098,3.0,128,1
s28-qac/5/qac_L5_120.npz,142,-8100.0,-8100.0,0.0,equal,successive_r10,1006,3.0,128,1
s28-qac/5/qac_L5_121.npz,142,-8004.0,-8004.0,0.0,equal,collapse_r15,1121,3.0,128,1
s28-qac/5/qac_L5_122.npz,142,-7232.0,-7232.0,0.0,equal,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_123.npz,142,-8156.0,-8156.0,0.0,equal,successive_r10,1043,3.0,128,1
s28-qac/5/qac_L5_124.npz,142,-7224.0,-7224.0,0.0,equal,successive_r10,1008,3.0,128,1
s28-qac/5/qac_L5_125.npz,142,-7096.0,-7096.0,0.0,equal,collapse_r15,1116,3.0,128,1
s28-qac/5/qac_L5_13.npz,142,-7512.0,-7512.0,0.0,equal,successive_r10,1037,3.0,128,1
s28-qac/5/qac_L5_14.npz,142,-7096.0,-7096.0,0.0,equal,successive_r10,1000,3.0,128,1
s28-qac/5/qac_L5_15.npz,142,-6940.0,-6940.0,0.0,equal,collapse_r15,1122,3.0,128,1
s28-qac/5/qac_L5_16.npz,142,-7236.0,-7236.0,0.0,equal,collapse_r15,1124,3.0,128,1
s28-qac/5/qac_L5_17.npz,142,-8532.0,-8532.0,0.0,equal,successive_r10,1056,3.0,128,1
s28-qac/5/qac_L5_18.npz,142,-8100.0,-8108.0,-0.09876543209876543,classical_better,collapse_r15,1116,3.0,128,1
s28-qac/5/qac_L5_19.npz,142,-7928.0,-7928.0,0.0,equal,collapse_r15,1113,3.0,128,1
s28-qac/5/qac_L5_2.npz,142,-6792.0,-6792.0,0.0,equal,collapse_r15,1126,3.0,128,1
s28-qac/5/qac_L5_20.npz,142,-7916.0,-7916.0,0.0,equal,collapse_r15,1119,3.0,128,1
s28-qac/5/qac_L5_21.npz,142,-6548.0,-6552.0,-0.06108735491753207,classical_better,successive_r10,1051,3.0,128,1
s28-qac/5/qac_L5_22.npz,142,-7076.0,-7076.0,0.0,equal,successive_r10,1041,3.0,128,1
s28-qac/5/qac_L5_23.npz,142,-7520.0,-7520.0,0.0,equal,successive_r10,1022,3.0,128,1
s28-qac/5/qac_L5_24.npz,142,-5992.0,-5992.0,0.0,equal,successive_r10,1001,3.0,128,1
s28-qac/5/qac_L5_25.npz,142,-7468.0,-7468.0,0.0,equal,successive_r10,1046,3.0,128,1
s28-qac/5/qac_L5_26.npz,142,-7964.0,-7964.0,0.0,equal,collapse_r15,1124,3.0,128,1
s28-qac/5/qac_L5_27.npz,142,-8388.0,-8396.0,-0.09537434430138293,classical_better,collapse_r15,1115,3.0,128,1
s28-qac/5/qac_L5_28.npz,142,-8116.0,-8116.0,0.0,equal,successive_r10,1048,3.0,128,1
s28-qac/5/qac_L5_29.npz,142,-7948.0,-7948.0,0.0,equal,successive_r10,1059,3.0,128,1
s28-qac/5/qac_L5_3.npz,142,-8600.0,-8600.0,0.0,equal,successive_r15,1075,3.0,128,1
s28-qac/5/qac_L5_30.npz,142,-7632.0,-7644.0,-0.15723270440251572,classical_better,successive_r10,1017,3.0,128,1
s28-qac/5/qac_L5_31.npz,142,-6936.0,-6940.0,-0.05767012687427912,classical_better,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_32.npz,142,-8276.0,-8288.0,-0.14499758337361043,classical_better,successive_r10,1060,3.0,128,1
s28-qac/5/qac_L5_33.npz,142,-6996.0,-6996.0,0.0,equal,successive_r10,1038,3.0,128,1
s28-qac/5/qac_L5_34.npz,142,-7540.0,-7540.0,0.0,equal,collapse_r15,1119,3.0,128,1
s28-qac/5/qac_L5_35.npz,142,-8644.0,-8644.0,0.0,equal,successive_r15,1108,3.0,128,1
s28-qac/5/qac_L5_36.npz,142,-8056.0,-8056.0,0.0,equal,successive_r10,1028,3.0,128,1
s28-qac/5/qac_L5_37.npz,142,-7200.0,-7200.0,0.0,equal,collapse_r15,1114,3.0,128,1
s28-qac/5/qac_L5_38.npz,142,-8284.0,-8284.0,0.0,equal,collapse_r15,1114,3.0,128,1
s28-qac/5/qac_L5_39.npz,142,-8512.0,-8512.0,0.0,equal,collapse_r15,1114,3.0,128,1
s28-qac/5/qac_L5_4.npz,142,-7288.0,-7288.0,0.0,equal,collapse_r15,1125,3.0,128,1
s28-qac/5/qac_L5_40.npz,142,-7064.0,-7064.0,0.0,equal,collapse_r15,1112,3.0,128,1
s28-qac/5/qac_L5_41.npz,142,-6320.0,-6320.0,0.0,equal,successive_r10,1045,3.0,128,1
s28-qac/5/qac_L5_42.npz,142,-7192.0,-7192.0,0.0,equal,successive_r10,1059,3.0,128,1
s28-qac/5/qac_L5_43.npz,142,-8012.0,-8012.0,0.0,equal,collapse_r15,1125,3.0,128,1
s28-qac/5/qac_L5_44.npz,142,-7008.0,-7008.0,0.0,equal,collapse_r15,1120,3.0,128,1
s28-qac/5/qac_L5_45.npz,142,-8052.0,-8052.0,0.0,equal,successive_r10,1023,3.0,128,1
s28-qac/5/qac_L5_46.npz,142,-7964.0,-7964.0,0.0,equal,successive_r10,1003,3.0,128,1
s28-qac/5/qac_L5_47.npz,142,-7040.0,-7040.0,0.0,equal,successive_r10,1011,3.0,128,1
s28-qac/5/qac_L5_48.npz,142,-7460.0,-7460.0,0.0,equal,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_49.npz,142,-7344.0,-7344.0,0.0,equal,collapse_r15,1125,3.0,128,1
s28-qac/5/qac_L5_5.npz,142,-7024.0,-7024.0,0.0,equal,successive_r10,1052,3.0,128,1
s28-qac/5/qac_L5_50.npz,142,-8344.0,-8344.0,0.0,equal,successive_r10,1034,3.0,128,1
s28-qac/5/qac_L5_51.npz,142,-9720.0,-9720.0,0.0,equal,collapse_r15,1124,3.0,128,1
s28-qac/5/qac_L5_52.npz,142,-7280.0,-7280.0,0.0,equal,successive_r15,1070,3.0,128,1
s28-qac/5/qac_L5_53.npz,142,-7572.0,-7572.0,0.0,equal,collapse_r15,1122,3.0,128,1
s28-qac/5/qac_L5_54.npz,142,-7848.0,-7848.0,0.0,equal,collapse_r15,1122,3.0,128,1
s28-qac/5/qac_L5_55.npz,142,-6876.0,-6876.0,0.0,equal,successive_r10,1042,3.0,128,1
s28-qac/5/qac_L5_56.npz,142,-6732.0,-6732.0,0.0,equal,collapse_r15,1116,3.0,128,1
s28-qac/5/qac_L5_57.npz,142,-6736.0,-6736.0,0.0,equal,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_58.npz,142,-6120.0,-6140.0,-0.32679738562091504,classical_better,collapse_r15,1116,3.0,128,1
s28-qac/5/qac_L5_59.npz,142,-8324.0,-8324.0,0.0,equal,successive_r10,1022,3.0,128,1
s28-qac/5/qac_L5_6.npz,142,-7396.0,-7396.0,0.0,equal,collapse_r15,1120,3.0,128,1
s28-qac/5/qac_L5_60.npz,142,-7440.0,-7440.0,0.0,equal,collapse_r15,1122,3.0,128,1
s28-qac/5/qac_L5_61.npz,142,-7156.0,-7156.0,0.0,equal,successive_r10,1021,3.0,128,1
s28-qac/5/qac_L5_62.npz,142,-7816.0,-7816.0,0.0,equal,successive_r10,1003,3.0,128,1
s28-qac/5/qac_L5_63.npz,142,-7132.0,-7132.0,0.0,equal,collapse_r15,1116,3.0,128,1
s28-qac/5/qac_L5_64.npz,142,-8068.0,-8068.0,0.0,equal,successive_r10,1013,3.0,128,1
s28-qac/5/qac_L5_65.npz,142,-7188.0,-7188.0,0.0,equal,successive_r15,1072,3.0,128,1
s28-qac/5/qac_L5_66.npz,142,-7208.0,-7208.0,0.0,equal,collapse_r15,1114,3.0,128,1
s28-qac/5/qac_L5_67.npz,142,-7640.0,-7640.0,0.0,equal,successive_r10,1016,3.0,128,1
s28-qac/5/qac_L5_68.npz,142,-7864.0,-7864.0,0.0,equal,successive_r10,1037,3.0,128,1
s28-qac/5/qac_L5_69.npz,142,-7436.0,-7436.0,0.0,equal,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_7.npz,142,-7496.0,-7496.0,0.0,equal,successive_r10,1031,3.0,128,1
s28-qac/5/qac_L5_70.npz,142,-7412.0,-7412.0,0.0,equal,collapse_r15,1124,3.0,128,1
s28-qac/5/qac_L5_71.npz,142,-7212.0,-7212.0,0.0,equal,successive_r15,1080,3.0,128,1
s28-qac/5/qac_L5_72.npz,142,-6328.0,-6328.0,0.0,equal,collapse_r15,1119,3.0,128,1
s28-qac/5/qac_L5_73.npz,142,-6980.0,-6980.0,0.0,equal,collapse_r15,1117,3.0,128,1
s28-qac/5/qac_L5_74.npz,142,-6944.0,-6944.0,0.0,equal,successive_r10,1021,3.0,128,1
s28-qac/5/qac_L5_75.npz,142,-8216.0,-8228.0,-0.1460564751703992,classical_better,successive_r10,1000,3.0,128,1
s28-qac/5/qac_L5_76.npz,142,-8004.0,-8004.0,0.0,equal,successive_r10,1061,3.0,128,1
s28-qac/5/qac_L5_77.npz,142,-8584.0,-8584.0,0.0,equal,collapse_r15,1114,3.0,128,1
s28-qac/5/qac_L5_78.npz,142,-8740.0,-8740.0,0.0,equal,successive_r10,1028,3.0,128,1
s28-qac/5/qac_L5_79.npz,142,-8144.0,-8144.0,0.0,equal,collapse_r15,1123,3.0,128,1
s28-qac/5/qac_L5_8.npz,142,-7928.0,-7928.0,0.0,equal,collapse_r15,1125,3.0,128,1
s28-qac/5/qac_L5_80.npz,142,-7928.0,-7928.0,0.0,equal,collapse_r15,1125,3.0,128,1
s28-qac/5/qac_L5_81.npz,142,-7452.0,-7456.0,-0.05367686527106817,classical_better,successive_r10,1036,3.0,128,1
s28-qac/5/qac_L5_82.npz,142,-6888.0,-6888.0,0.0,equal,successive_r10,1034,3.0,128,1
s28-qac/5/qac_L5_83.npz,142,-8304.0,-8304.0,0.0,equal,successive_r15,1102,3.0,128,1
s28-qac/5/qac_L5_84.npz,142,-6980.0,-6980.0,0.0,equal,successive_r10,1010,3.0,128,1
s28-qac/5/qac_L5_85.npz,142,-6832.0,-6832.0,0.0,equal,collapse_r15,1125,3.0,128,1
s28-qac/5/qac_L5_86.npz,142,-6440.0,-6440.0,0.0,equal,collapse_r15,1126,3.0,128,1
s28-qac/5/qac_L5_87.npz,142,-6860.0,-6860.0,0.0,equal,successive_r10,1017,3.0,128,1
s28-qac/5/qac_L5_88.npz,142,-7528.0,-7528.0,0.0,equal,successive_r10,1003,3.0,128,1
s28-qac/5/qac_L5_89.npz,142,-8424.0,-8428.0,-0.04748338081671415,classical_better,successive_r10,1023,3.0,128,1
s28-qac/5/qac_L5_9.npz,142,-7240.0,-7240.0,0.0,equal,successive_r10,1057,3.0,128,1
s28-qac/5/qac_L5_90.npz,142,-7304.0,-7304.0,0.0,equal,successive_r10,1038,3.0,128,1
s28-qac/5/qac_L5_91.npz,142,-8048.0,-8048.0,0.0,equal,collapse_r15,1122,3.0,128,1
s28-qac/5/qac_L5_92.npz,142,-8024.0,-8024.0,0.0,equal,collapse_r15,1119,3.0,128,1
s28-qac/5/qac_L5_93.npz,142,-7436.0,-7436.0,0.0,equal,successive_r10,1061,3.0,128,1
